week_date,dist_TRA_int,pCO2,Tem
2016-05-16T00:00:00Z,370,288.44519480519483,10.571601731601731
2016-05-16T00:00:00Z,390,285.4523913043478,10.498913043478261
2016-05-16T00:00:00Z,410,272.27240343347637,10.642532188841201
2016-05-16T00:00:00Z,430,275.25321739130436,10.691782608695652
2016-05-16T00:00:00Z,450,286.58419913419914,10.801731601731602
2016-05-16T00:00:00Z,470,303.41704641350213,10.515527426160338
2016-05-16T00:00:00Z,490,301.7066923076923,10.216142857142858
2016-05-16T00:00:00Z,510,283.81123711340206,10.542336448598132
2016-05-16T00:00:00Z,530,262.1596581196581,10.759444444444444
2016-05-16T00:00:00Z,550,259.51529914529914,11.236367521367521
2016-05-16T00:00:00Z,570,183.62703862660945,11.431287553648069
2016-05-16T00:00:00Z,590,163.17952,11.42372
2016-05-16T00:00:00Z,610,162.10261044176707,11.383534136546185
2016-05-16T00:00:00Z,630,156.790081300813,11.097032520325204
2016-05-16T00:00:00Z,650,161.7015918367347,10.931836734693878
2016-05-16T00:00:00Z,670,152.09545081967212,10.44954918032787
2016-05-16T00:00:00Z,690,152.55710204081632,10.23861224489796
2016-05-16T00:00:00Z,710,154.04681818181817,10.08202479338843
2016-05-16T00:00:00Z,730,155.53991701244814,9.942323651452282
2016-05-16T00:00:00Z,750,157.28755186721992,9.804190871369295
2016-05-16T00:00:00Z,770,157.05970954356846,9.961908713692946
2016-05-16T00:00:00Z,790,159.43264462809918,9.792148760330578
2016-05-16T00:00:00Z,810,156.98909090909092,9.890661157024793
2016-05-16T00:00:00Z,830,156.61158333333333,9.8035
2016-05-16T00:00:00Z,850,157.232,9.810375
2016-05-16T00:00:00Z,870,164.64042016806724,9.818991596638655
2016-05-16T00:00:00Z,890,156.87633187772926,9.872882096069869
2016-05-16T00:00:00Z,910,142.13327586206896,10.232758620689655
2016-05-16T00:00:00Z,930,96.2253711790393,10.673624454148472
2016-05-16T00:00:00Z,950,80.43144067796611,10.72927966101695
2016-05-16T00:00:00Z,970,82.83233050847457,10.943220338983052
2016-05-16T00:00:00Z,990,70.46502109704642,11.012784810126583
2016-05-16T00:00:00Z,1010,62.47637130801688,11.477679324894515
2016-05-16T00:00:00Z,1030,63.13576923076923,11.618076923076924
2016-05-16T00:00:00Z,1050,58.5903813559322,11.484957627118645
2016-05-16T00:00:00Z,1070,51.4632,11.643257142857143
2016-05-16T00:00:00Z,1090,51.44453125,11.259453125
2016-05-30T00:00:00Z,70,390.6386885245902,14.066762295081967
2016-05-30T00:00:00Z,90,384.3843820224719,13.985205992509364
2016-05-30T00:00:00Z,110,384.3414634146341,13.62219512195122
2016-05-30T00:00:00Z,130,384.9096911196911,12.975984555984557
2016-05-30T00:00:00Z,150,373.7095652173913,13.213992094861661
2016-05-30T00:00:00Z,170,345.60141732283466,13.917401574803149
2016-05-30T00:00:00Z,190,341.640564516129,14.05866935483871
2016-05-30T00:00:00Z,210,346.82254098360653,14.457991803278688
2016-05-30T00:00:00Z,230,357.4248085106383,14.700553191489362
2016-05-30T00:00:00Z,250,346.999173553719,14.879876033057851
2016-05-30T00:00:00Z,270,323.3985655737705,14.596065573770492
2016-05-30T00:00:00Z,290,317.56721991701244,14.547468879668049
2016-05-30T00:00:00Z,310,301.1161206896552,13.800646551724139
2016-05-30T00:00:00Z,330,285.0574891774892,13.368441558441559
2016-05-30T00:00:00Z,350,273.73883620689656,13.576724137931034
2016-05-30T00:00:00Z,370,268.7455793991416,13.839871244635193
2016-05-30T00:00:00Z,390,258.99650862068967,13.862801724137931
2016-05-30T00:00:00Z,410,259.0936051502146,13.839914163090128
2016-05-30T00:00:00Z,430,255.60917030567686,13.945458515283843
2016-05-30T00:00:00Z,450,264.6879583333333,14.202083333333333
2016-05-30T00:00:00Z,470,267.1054066985646,13.860143540669856
2016-05-30T00:00:00Z,490,277.12486666666666,14.0014375
2016-05-30T00:00:00Z,510,245.6658273381295,14.18841726618705
2016-05-30T00:00:00Z,530,238.0696265560166,13.991908713692947
2016-05-30T00:00:00Z,550,226.80359504132232,13.983305785123967
2016-05-30T00:00:00Z,570,210.7413469387755,13.659632653061225
2016-05-30T00:00:00Z,590,188.90735772357723,13.785772357723577
2016-05-30T00:00:00Z,610,187.3577868852459,13.732418032786885
2016-05-30T00:00:00Z,630,188.0380081300813,13.60630081300813
2016-05-30T00:00:00Z,650,197.60477366255145,12.963497942386832
2016-05-30T00:00:00Z,670,193.9418442622951,12.656434426229508
2016-05-30T00:00:00Z,690,189.27204918032785,12.472868852459017
2016-05-30T00:00:00Z,710,181.836,12.78225
2016-05-30T00:00:00Z,730,180.43319327731092,12.800336134453781
2016-05-30T00:00:00Z,750,183.2140756302521,12.688151260504203
2016-05-30T00:00:00Z,770,195.57626050420168,12.282352941176471
2016-05-30T00:00:00Z,790,193.53579166666665,12.320666666666666
2016-05-30T00:00:00Z,810,187.0433474576271,12.676949152542372
2016-05-30T00:00:00Z,830,195.95464135021098,12.330759493670886
2016-05-30T00:00:00Z,850,196.13270833333334,12.204458333333333
2016-05-30T00:00:00Z,870,198.10949367088608,11.993502109704641
2016-05-30T00:00:00Z,890,183.93920704845814,11.781497797356828
2016-05-30T00:00:00Z,910,174.29497835497835,11.883073593073593
2016-05-30T00:00:00Z,930,133.13150862068966,12.304439655172414
2016-05-30T00:00:00Z,950,119.04766949152543,11.939449152542373
2016-05-30T00:00:00Z,970,112.13995798319328,11.960084033613445
2016-05-30T00:00:00Z,990,93.88666666666667,12.611012658227848
2016-05-30T00:00:00Z,1010,86.86306382978724,13.029872340425532
2016-05-30T00:00:00Z,1030,85.13089361702127,13.112468085106382
2016-05-30T00:00:00Z,1050,79.28247899159663,13.257142857142858
2016-05-30T00:00:00Z,1070,74.44482954545454,13.31278409090909
2016-05-30T00:00:00Z,1090,72.66772727272728,12.878409090909091
2016-06-13T00:00:00Z,70,393.7889285714286,16.930833333333332
